state,year,quarter,name,count,amount
kerala,2024,2,kozhikode district,22160107,26371341506.0
kerala,2024,2,kollam district,11970869,16240406293.0
kerala,2024,2,thrissur district,13053847,16740546516.0
kerala,2024,2,palakkad district,11004604,14847061394.0
kerala,2024,2,kannur district,14502692,18661567591.0
kerala,2024,2,kottayam district,8738416,11417568880.0
kerala,2024,2,ernakulam district,38037302,42090663067.0
kerala,2024,2,idukki district,5588633,7850616114.0
kerala,2024,3,thiruvananthapuram district,22597250,27478008388.0
kerala,2024,3,malappuram district,23951914,27459917073.0
kerala,2024,3,pathanamthitta district,5125315,6809619076.0
kerala,2024,3,wayanad district,6558879,8205703305.0
kerala,2024,3,alappuzha district,10390290,13115914602.0
kerala,2024,3,kozhikode district,24392245,28045640293.0
kerala,2024,3,kollam district,13137141,17792780603.0
kerala,2024,3,kasargod district,7964026,10197286188.0
kerala,2024,3,thrissur district,14355563,17871618770.0
kerala,2024,3,palakkad district,12135602,15816492839.0
kerala,2024,3,kannur district,15850972,19720918699.0
kerala,2024,3,kottayam district,9677406,12168376246.0
kerala,2024,3,ernakulam district,42848048,46172641080.0
kerala,2024,3,idukki district,5710807,7447114147.0
kerala,2024,4,thiruvananthapuram district,23995430,28328103009.0
kerala,2024,4,malappuram district,25712411,28589350170.0
kerala,2024,4,pathanamthitta district,6278678,8166807521.0
kerala,2024,4,wayanad district,7345822,9051942742.0
kerala,2024,4,alappuzha district,11330780,13896923866.0
kerala,2024,4,kozhikode district,26025750,29189422910.0
kerala,2024,4,kollam district,13733913,17906948980.0
kerala,2024,4,kasargod district,8809732,11051186623.0
kerala,2024,4,thrissur district,15740505,18900725715.0
kerala,2024,4,palakkad district,13227558,16662299709.0
kerala,2024,4,kannur district,17321102,20933205734.0
kerala,2024,4,kottayam district,10855246,13348949657.0
kerala,2024,4,ernakulam district,45874753,48534710418.0
kerala,2024,4,idukki district,6860761,9079393512.0
ladakh,2018,1,kargil district,1244,3430931.08
ladakh,2018,1,leh ladakh district,4845,9101926.69
ladakh,2018,2,kargil district,4041,14170742.18
ladakh,2018,2,leh ladakh district,10969,33164160.35
ladakh,2018,3,kargil district,6149,20173133.98
ladakh,2018,3,leh ladakh district,18715,63917843.17
ladakh,2018,4,kargil district,8373,31643842.13
ladakh,2018,4,leh ladakh district,26838,103879000.36
ladakh,2019,1,kargil district,9825,34328560.5
ladakh,2019,1,leh ladakh district,36320,118531360.45
ladakh,2019,2,kargil district,15289,57479644.8
ladakh,2019,2,leh ladakh district,53483,201775862.2
ladakh,2019,3,kargil district,13855,47841053.99
ladakh,2019,3,leh ladakh district,78541,283288473.2
ladakh,2019,4,kargil district,5302,22099751.44
ladakh,2019,4,leh ladakh district,79404,302589608.59
ladakh,2020,1,kargil district,24169,68749860.74
ladakh,2020,1,leh ladakh district,92250,308889816.71
ladakh,2020,2,kargil district,38403,125414514.13
ladakh,2020,2,leh ladakh district,116607,398378484.52
ladakh,2020,3,kargil district,53708,183140893.83
ladakh,2020,3,leh ladakh district,174514,652346606.23
ladakh,2020,4,kargil district,79680,242682676.6
ladakh,2020,4,leh ladakh district,252454,869280793.91
ladakh,2021,1,kargil district,58756,181498257.69
ladakh,2021,1,leh ladakh district,216659,801921555.56
ladakh,2021,2,kargil district,91914,284985335.71
ladakh,2021,2,leh ladakh district,307802,1142273759.76
ladakh,2021,3,kargil district,128949,444521407.4
ladakh,2021,3,leh ladakh district,462038,1769463336.54
ladakh,2021,4,kargil district,134957,416648293.68
ladakh,2021,4,leh ladakh district,495230,1736886845.1
ladakh,2022,1,kargil district,129349,371130651.78
ladakh,2022,1,leh ladakh district,500666,1653910267.07
ladakh,2022,2,kargil district,229338,644363529.27
ladakh,2022,2,leh ladakh district,888735,2898954648.72
ladakh,2022,3,kargil district,244513,647171126.77
ladakh,2022,3,leh ladakh district,946345,2958028223.6
ladakh,2022,4,kargil district,233208,548410667.54
ladakh,2022,4,leh ladakh district,850164,2346066905.14
ladakh,2023,1,kargil district,301776,630698644.0
ladakh,2023,1,leh ladakh district,1265470,3218322654.0
ladakh,2023,2,kargil district,636520,1257128294.0
ladakh,2023,2,leh ladakh district,2307295,5933975592.0
ladakh,2023,3,kargil district,827753,1515768063.0
ladakh,2023,3,leh ladakh district,2793613,6734804180.0
ladakh,2023,4,kargil district,705793,1231875482.0
ladakh,2023,4,leh ladakh district,2444425,5711111463.0
ladakh,2024,1,kargil district,609643,933633417.0
ladakh,2024,1,leh ladakh district,2377458,5151757244.0
ladakh,2024,2,kargil district,1306150,1859365975.0
ladakh,2024,2,leh ladakh district,4021209,8266357373.0
ladakh,2024,3,kargil district,1706013,2376666329.0
ladakh,2024,3,leh ladakh district,5207872,10276205383.0
ladakh,2024,4,kargil district,1419677,2024160245.0
ladakh,2024,4,leh ladakh district,4291607,8830257409.0
lakshadweep,2018,1,lakshadweep district,778,1928611.18
lakshadweep,2018,2,lakshadweep district,2132,6187809.54
lakshadweep,2018,3,lakshadweep district,1703,4339032.31
lakshadweep,2018,4,lakshadweep district,1642,4463213.7
lakshadweep,2019,1,lakshadweep district,2481,8786130.48
lakshadweep,2019,2,lakshadweep district,2926,9242524.14
lakshadweep,2019,3,lakshadweep district,3104,9651761.46
lakshadweep,2019,4,lakshadweep district,3765,11269913.4
lakshadweep,2020,1,lakshadweep district,5151,13502368.57
lakshadweep,2020,2,lakshadweep district,7220,16942922.09
lakshadweep,2020,3,lakshadweep district,8589,21306833.31
lakshadweep,2020,4,lakshadweep district,11650,30111317.92
lakshadweep,2021,1,lakshadweep district,9085,27042782.91
lakshadweep,2021,2,lakshadweep district,11384,27383463.66
lakshadweep,2021,3,lakshadweep district,13370,38803163.7
lakshadweep,2021,4,lakshadweep district,15470,50998185.53
lakshadweep,2022,1,lakshadweep district,16397,54939432.65
lakshadweep,2022,2,lakshadweep district,17569,55929601.99
lakshadweep,2022,3,lakshadweep district,15241,47580009.62
lakshadweep,2022,4,lakshadweep district,17147,54813873.61
lakshadweep,2023,1,lakshadweep district,29520,85321961.0
lakshadweep,2023,2,lakshadweep district,34918,97987438.0
lakshadweep,2023,3,lakshadweep district,43757,94527061.0
lakshadweep,2023,4,lakshadweep district,63479,119831383.0
lakshadweep,2024,1,lakshadweep district,81176,130052381.0
lakshadweep,2024,2,lakshadweep district,109085,146212841.0
lakshadweep,2024,3,lakshadweep district,157478,192408087.0
lakshadweep,2024,4,lakshadweep district,197777,247756681.0
madhya-pradesh,2018,1,morena district,107452,106573744.58
madhya-pradesh,2018,1,alirajpur district,7310,11011810.08
madhya-pradesh,2018,1,sehore district,262578,253627459.67
madhya-pradesh,2018,1,rajgarh district,131433,149723488.77
madhya-pradesh,2018,1,khargone district,108869,135612637.1
madhya-pradesh,2018,1,satna district,169230,142054016.78
madhya-pradesh,2018,1,narsinghpur district,116931,87244331.65
madhya-pradesh,2018,1,jabalpur district,294739,336129604.09
madhya-pradesh,2018,1,hoshangabad district,121682,116991872.46
madhya-pradesh,2018,1,vidisha district,152184,134130249.63
madhya-pradesh,2018,1,balaghat district,99805,96872703.12
madhya-pradesh,2018,1,singrauli district,146704,180771690.59
madhya-pradesh,2018,1,betul district,121719,120159354.61
madhya-pradesh,2018,1,sidhi district,61516,79354632.02
madhya-pradesh,2018,1,datia district,43232,30601928.4
madhya-pradesh,2018,1,dewas district,187518,204604018.78
madhya-pradesh,2018,1,sheopur district,26051,23353770.84
madhya-pradesh,2018,1,neemuch district,73718,64779675.82
madhya-pradesh,2018,1,raisen district,157756,124143402.56
madhya-pradesh,2018,1,mandsaur district,97213,82585094.0
madhya-pradesh,2018,1,barwani district,31525,42701906.92
madhya-pradesh,2018,1,katni district,65116,54955544.75
madhya-pradesh,2018,1,dindori district,19124,20882302.03
madhya-pradesh,2018,1,shivpuri district,69731,59453330.49
madhya-pradesh,2018,1,gwalior district,354555,437805408.2
madhya-pradesh,2018,1,anuppur district,52207,53676545.84
madhya-pradesh,2018,1,agar malwa district,46312,90606925.95
madhya-pradesh,2018,1,ashoknagar district,37316,37659899.3
madhya-pradesh,2018,1,sagar district,217079,158907811.38
madhya-pradesh,2018,1,niwari district,20669,12106652.78
madhya-pradesh,2018,1,rewa district,210786,249549304.78
madhya-pradesh,2018,1,shajapur district,100763,96403911.71
madhya-pradesh,2018,1,ujjain district,223180,258084907.6
madhya-pradesh,2018,1,bhind district,101429,79340297.09
madhya-pradesh,2018,1,tikamgarh district,53683,47488844.28
madhya-pradesh,2018,1,seoni district,82748,68746483.32
madhya-pradesh,2018,1,harda district,43384,50800702.06
madhya-pradesh,2018,1,burhanpur district,30712,33868567.81
madhya-pradesh,2018,1,damoh district,69994,52032411.78
madhya-pradesh,2018,1,bhopal district,1704495,1905473874.83
madhya-pradesh,2018,1,jhabua district,20133,23988491.44
madhya-pradesh,2018,1,dhar district,183246,206440756.11
madhya-pradesh,2018,1,guna district,99030,81652639.7
madhya-pradesh,2018,1,east nimar district,71864,82356693.06
madhya-pradesh,2018,1,chhindwara district,169657,137580364.62
madhya-pradesh,2018,1,umaria district,31009,31995694.24
madhya-pradesh,2018,1,mandla district,28899,37490484.59
madhya-pradesh,2018,1,indore district,1066784,1455149305.0
madhya-pradesh,2018,1,shahdol district,64833,84881495.14
madhya-pradesh,2018,1,ratlam district,128218,147489689.6
madhya-pradesh,2018,1,panna district,37817,27325866.57
madhya-pradesh,2018,1,chhatarpur district,101457,74380804.92
madhya-pradesh,2018,2,morena district,140175,210264909.1
madhya-pradesh,2018,2,alirajpur district,11022,21203028.48
madhya-pradesh,2018,2,sehore district,344826,478416852.59
madhya-pradesh,2018,2,rajgarh district,191089,323456380.19
madhya-pradesh,2018,2,khargone district,148822,248645678.45
madhya-pradesh,2018,2,satna district,242463,270342008.74
madhya-pradesh,2018,2,narsinghpur district,173263,187137161.82
madhya-pradesh,2018,2,jabalpur district,422639,584301958.94
madhya-pradesh,2018,2,hoshangabad district,160516,259286994.4
madhya-pradesh,2018,2,vidisha district,206091,269816199.51
madhya-pradesh,2018,2,balaghat district,143103,195633852.36
madhya-pradesh,2018,2,singrauli district,197668,353747944.24
madhya-pradesh,2018,2,betul district,166350,221353395.4
madhya-pradesh,2018,2,sidhi district,85270,170776755.87
madhya-pradesh,2018,2,datia district,69866,80851949.85
madhya-pradesh,2018,2,dewas district,237116,373245353.23
madhya-pradesh,2018,2,sheopur district,35135,56890745.44
madhya-pradesh,2018,2,neemuch district,84147,126296373.11
madhya-pradesh,2018,2,raisen district,185436,235343086.38
madhya-pradesh,2018,2,mandsaur district,124845,177321632.51
madhya-pradesh,2018,2,barwani district,46585,84341593.3
madhya-pradesh,2018,2,katni district,87813,125498503.8
madhya-pradesh,2018,2,dindori district,29598,50389328.11
madhya-pradesh,2018,2,shivpuri district,102351,123721424.85
madhya-pradesh,2018,2,gwalior district,489851,768942832.07
madhya-pradesh,2018,2,anuppur district,75195,128975584.07
madhya-pradesh,2018,2,agar malwa district,68342,176571578.38
madhya-pradesh,2018,2,ashoknagar district,54242,89964031.54
madhya-pradesh,2018,2,sagar district,267894,314107092.2
madhya-pradesh,2018,2,niwari district,27058,24959522.51
madhya-pradesh,2018,2,rewa district,298854,492363779.32
madhya-pradesh,2018,2,shajapur district,129061,175288994.91
madhya-pradesh,2018,2,ujjain district,291630,463505751.49
madhya-pradesh,2018,2,bhind district,126920,171639410.87
madhya-pradesh,2018,2,tikamgarh district,68970,93783367.77
madhya-pradesh,2018,2,seoni district,112462,149334604.66
madhya-pradesh,2018,2,harda district,60536,124597087.15
madhya-pradesh,2018,2,burhanpur district,47282,71514661.9
madhya-pradesh,2018,2,damoh district,80644,107757242.72
madhya-pradesh,2018,2,bhopal district,2101870,3162583722.75
madhya-pradesh,2018,2,jhabua district,26063,41023385.14
madhya-pradesh,2018,2,dhar district,238497,351923712.99
madhya-pradesh,2018,2,guna district,168387,187110752.54
madhya-pradesh,2018,2,east nimar district,99771,146718815.95
madhya-pradesh,2018,2,chhindwara district,210555,261719220.92
madhya-pradesh,2018,2,umaria district,41149,63869947.88
madhya-pradesh,2018,2,mandla district,42090,73926032.85
madhya-pradesh,2018,2,indore district,1375908,2404399122.9
madhya-pradesh,2018,2,shahdol district,92269,170374864.66
madhya-pradesh,2018,2,ratlam district,157631,265107190.35
madhya-pradesh,2018,2,panna district,55200,68661778.11
madhya-pradesh,2018,2,chhatarpur district,116892,145073867.4
madhya-pradesh,2018,3,morena district,225109,314162389.21
madhya-pradesh,2018,3,alirajpur district,14499,31329484.46
madhya-pradesh,2018,3,sehore district,758026,813770551.03
madhya-pradesh,2018,3,rajgarh district,264264,490284208.94
madhya-pradesh,2018,3,khargone district,212212,367653656.92
madhya-pradesh,2018,3,satna district,336587,384859967.69
madhya-pradesh,2018,3,narsinghpur district,426854,345889819.41
madhya-pradesh,2018,3,jabalpur district,701227,958869249.39
madhya-pradesh,2018,3,hoshangabad district,232423,350613568.05
madhya-pradesh,2018,3,vidisha district,356894,387577329.34
madhya-pradesh,2018,3,balaghat district,206889,288749854.04
madhya-pradesh,2018,3,singrauli district,293194,484603524.85
madhya-pradesh,2018,3,betul district,255158,341596958.56
madhya-pradesh,2018,3,sidhi district,103433,217219534.03
madhya-pradesh,2018,3,datia district,80900,111289100.35
madhya-pradesh,2018,3,dewas district,396402,573244078.73
madhya-pradesh,2018,3,sheopur district,47777,70204603.38
madhya-pradesh,2018,3,neemuch district,118927,193198515.27
madhya-pradesh,2018,3,raisen district,293648,347162115.33
madhya-pradesh,2018,3,mandsaur district,191633,279080875.2
madhya-pradesh,2018,3,barwani district,78050,129885904.69
madhya-pradesh,2018,3,katni district,135537,191678963.28
madhya-pradesh,2018,3,dindori district,48720,104963346.05
madhya-pradesh,2018,3,shivpuri district,247121,251982372.4
madhya-pradesh,2018,3,gwalior district,726317,1161920835.79
madhya-pradesh,2018,3,anuppur district,134714,214472109.77
madhya-pradesh,2018,3,agar malwa district,80868,205469348.73
madhya-pradesh,2018,3,ashoknagar district,111938,147015385.99
madhya-pradesh,2018,3,sagar district,792217,664927054.04
madhya-pradesh,2018,3,niwari district,29194,41047174.13
madhya-pradesh,2018,3,rewa district,566062,685929451.09
madhya-pradesh,2018,3,shajapur district,199572,298525129.14
madhya-pradesh,2018,3,ujjain district,498756,721272323.64
madhya-pradesh,2018,3,bhind district,189161,242565162.35
madhya-pradesh,2018,3,tikamgarh district,85323,134625754.01
madhya-pradesh,2018,3,seoni district,195122,241275224.78
madhya-pradesh,2018,3,harda district,83258,144520947.83
madhya-pradesh,2018,3,burhanpur district,70022,104462490.18
madhya-pradesh,2018,3,damoh district,110626,151909658.66
madhya-pradesh,2018,3,bhopal district,3157810,4500771533.49
madhya-pradesh,2018,3,jhabua district,38916,63326929.54
madhya-pradesh,2018,3,dhar district,425936,570906796.13
madhya-pradesh,2018,3,guna district,286324,342644569.41
madhya-pradesh,2018,3,east nimar district,149436,217800277.67
madhya-pradesh,2018,3,chhindwara district,321934,412767395.98
madhya-pradesh,2018,3,umaria district,72491,120215633.03
madhya-pradesh,2018,3,mandla district,56024,111478477.38
madhya-pradesh,2018,3,indore district,2082530,3633508421.81
madhya-pradesh,2018,3,shahdol district,158517,276738576.0
madhya-pradesh,2018,3,ratlam district,278962,416785369.32
madhya-pradesh,2018,3,panna district,60946,90293317.94
madhya-pradesh,2018,3,chhatarpur district,138525,202696886.26
madhya-pradesh,2018,4,morena district,271585,469203779.68
madhya-pradesh,2018,4,alirajpur district,21963,45165476.84
madhya-pradesh,2018,4,sehore district,783146,1051788224.06
madhya-pradesh,2018,4,rajgarh district,347269,660055204.98
madhya-pradesh,2018,4,khargone district,284771,547527525.73
madhya-pradesh,2018,4,satna district,483123,591600774.68
madhya-pradesh,2018,4,narsinghpur district,258432,382951245.2
madhya-pradesh,2018,4,jabalpur district,866243,1360238729.03
madhya-pradesh,2018,4,hoshangabad district,308911,514857130.98
madhya-pradesh,2018,4,vidisha district,390739,483355119.65
madhya-pradesh,2018,4,balaghat district,338581,461847795.96
madhya-pradesh,2018,4,singrauli district,419946,737232794.95
madhya-pradesh,2018,4,betul district,326736,518818434.86
madhya-pradesh,2018,4,sidhi district,175484,332466149.66
madhya-pradesh,2018,4,datia district,122314,168858427.8
madhya-pradesh,2018,4,dewas district,501654,821092172.38
madhya-pradesh,2018,4,sheopur district,61335,115195832.6
madhya-pradesh,2018,4,neemuch district,174140,282369348.92
madhya-pradesh,2018,4,raisen district,389796,524075459.1
madhya-pradesh,2018,4,mandsaur district,277416,391917400.31
madhya-pradesh,2018,4,barwani district,88949,180694126.42
madhya-pradesh,2018,4,katni district,193021,294787947.02
madhya-pradesh,2018,4,dindori district,70932,158767219.28
madhya-pradesh,2018,4,shivpuri district,378896,353412369.54
madhya-pradesh,2018,4,gwalior district,894712,1644666010.35
madhya-pradesh,2018,4,anuppur district,167782,320615508.69
madhya-pradesh,2018,4,agar malwa district,105886,260783066.16
madhya-pradesh,2018,4,ashoknagar district,106583,194613632.92
madhya-pradesh,2018,4,sagar district,573261,742271402.22
madhya-pradesh,2018,4,niwari district,47128,61816022.3
madhya-pradesh,2018,4,rewa district,588836,933681137.71
madhya-pradesh,2018,4,shajapur district,247546,401715212.21
madhya-pradesh,2018,4,ujjain district,585638,981666410.74
madhya-pradesh,2018,4,bhind district,228728,380235556.0
madhya-pradesh,2018,4,tikamgarh district,128946,194635845.37
madhya-pradesh,2018,4,seoni district,243126,359435415.43
madhya-pradesh,2018,4,harda district,108428,192765473.88
madhya-pradesh,2018,4,burhanpur district,88001,152806391.49
madhya-pradesh,2018,4,damoh district,162192,223242040.9
madhya-pradesh,2018,4,bhopal district,4226983,6249310700.96
madhya-pradesh,2018,4,jhabua district,58035,104063289.33
madhya-pradesh,2018,4,dhar district,536104,820460181.52
madhya-pradesh,2018,4,guna district,277175,459379018.88
madhya-pradesh,2018,4,east nimar district,178194,299011356.48
madhya-pradesh,2018,4,chhindwara district,431596,608429977.69
madhya-pradesh,2018,4,umaria district,95954,164082883.53
madhya-pradesh,2018,4,mandla district,91790,172634998.51
madhya-pradesh,2018,4,indore district,2826520,5075021922.8
madhya-pradesh,2018,4,shahdol district,209180,388199322.82
madhya-pradesh,2018,4,ratlam district,328469,582214576.1
madhya-pradesh,2018,4,panna district,106697,152348677.06
madhya-pradesh,2018,4,chhatarpur district,218683,337223351.31
madhya-pradesh,2019,1,morena district,376798,590340172.55
madhya-pradesh,2019,1,alirajpur district,31490,57528445.88
madhya-pradesh,2019,1,sehore district,1598108,1381467050.21
madhya-pradesh,2019,1,rajgarh district,648061,849387423.71
madhya-pradesh,2019,1,khargone district,411986,660544853.67
madhya-pradesh,2019,1,satna district,764362,837796202.37
madhya-pradesh,2019,1,narsinghpur district,399379,518838319.27
madhya-pradesh,2019,1,jabalpur district,1489827,2066194878.08
madhya-pradesh,2019,1,hoshangabad district,553426,797390486.87
madhya-pradesh,2019,1,vidisha district,563457,611099763.95
madhya-pradesh,2019,1,balaghat district,554447,630492989.0
madhya-pradesh,2019,1,singrauli district,771972,909610315.88
madhya-pradesh,2019,1,betul district,534677,672533278.27
madhya-pradesh,2019,1,sidhi district,248937,410718619.87
madhya-pradesh,2019,1,datia district,180925,252504015.57
madhya-pradesh,2019,1,dewas district,911351,1084348082.08
madhya-pradesh,2019,1,sheopur district,91429,135311510.1
madhya-pradesh,2019,1,neemuch district,354202,395660623.35
madhya-pradesh,2019,1,raisen district,695558,725879807.27
madhya-pradesh,2019,1,mandsaur district,483684,539074153.29
madhya-pradesh,2019,1,barwani district,128005,219244169.14
madhya-pradesh,2019,1,katni district,301180,409719255.69
madhya-pradesh,2019,1,dindori district,124325,177463422.54
madhya-pradesh,2019,1,shivpuri district,396289,453501159.67
madhya-pradesh,2019,1,gwalior district,1342886,2088543078.35
madhya-pradesh,2019,1,anuppur district,269466,368414431.56
madhya-pradesh,2019,1,agar malwa district,172327,287964461.45
madhya-pradesh,2019,1,ashoknagar district,148509,228929290.71
madhya-pradesh,2019,1,sagar district,925998,1031788235.32
madhya-pradesh,2019,1,niwari district,71604,94651228.74
madhya-pradesh,2019,1,rewa district,866533,1138882577.75
madhya-pradesh,2019,1,shajapur district,424237,496437268.91
madhya-pradesh,2019,1,ujjain district,940607,1264261226.76
madhya-pradesh,2019,1,bhind district,359414,478039474.57
madhya-pradesh,2019,1,tikamgarh district,196901,261488913.12
madhya-pradesh,2019,1,seoni district,372002,502814827.12
madhya-pradesh,2019,1,harda district,154078,230304157.92
madhya-pradesh,2019,1,burhanpur district,112881,179246644.08
madhya-pradesh,2019,1,damoh district,238517,302505344.26
madhya-pradesh,2019,1,bhopal district,8252290,9878412374.3
madhya-pradesh,2019,1,jhabua district,91081,139117371.35
madhya-pradesh,2019,1,dhar district,976357,1063530759.76
madhya-pradesh,2019,1,guna district,405000,561823338.15
madhya-pradesh,2019,1,east nimar district,261800,382404007.53
madhya-pradesh,2019,1,chhindwara district,712778,883844445.13
madhya-pradesh,2019,1,umaria district,173141,228656214.15
madhya-pradesh,2019,1,mandla district,142749,220376060.07
madhya-pradesh,2019,1,indore district,5731364,8462300131.38
madhya-pradesh,2019,1,shahdol district,314212,487101458.36
madhya-pradesh,2019,1,ratlam district,547587,739522679.33
madhya-pradesh,2019,1,panna district,157047,212311094.12
madhya-pradesh,2019,1,chhatarpur district,325808,469959429.53
madhya-pradesh,2019,2,morena district,343097,759305410.94
madhya-pradesh,2019,2,alirajpur district,34336,69497452.42
madhya-pradesh,2019,2,sehore district,1000398,1498323453.6
madhya-pradesh,2019,2,rajgarh district,514081,1017424331.54
madhya-pradesh,2019,2,khargone district,382282,750061980.52
madhya-pradesh,2019,2,satna district,616768,985174475.03
madhya-pradesh,2019,2,narsinghpur district,346905,606090629.45
madhya-pradesh,2019,2,jabalpur district,2003659,3365108021.11
madhya-pradesh,2019,2,hoshangabad district,733352,1398321448.03
madhya-pradesh,2019,2,vidisha district,481189,790501880.75
madhya-pradesh,2019,2,balaghat district,449840,762685263.28
madhya-pradesh,2019,2,singrauli district,551954,992797313.45
madhya-pradesh,2019,2,betul district,449045,767821477.08
madhya-pradesh,2019,2,sidhi district,233508,493694170.47
madhya-pradesh,2019,2,datia district,152773,339467343.84
madhya-pradesh,2019,2,dewas district,705805,1221413819.19
madhya-pradesh,2019,2,sheopur district,84977,183254253.39
madhya-pradesh,2019,2,neemuch district,256620,436804315.38
madhya-pradesh,2019,2,raisen district,560941,900587870.7
madhya-pradesh,2019,2,mandsaur district,389452,635844969.5
madhya-pradesh,2019,2,barwani district,124076,248252777.29
madhya-pradesh,2019,2,katni district,293589,520588852.05
madhya-pradesh,2019,2,dindori district,113733,239975836.02
madhya-pradesh,2019,2,shivpuri district,300960,547286279.79
madhya-pradesh,2019,2,gwalior district,1264694,2419928141.08
madhya-pradesh,2019,2,anuppur district,224927,402977513.25
madhya-pradesh,2019,2,agar malwa district,149682,343520367.25
madhya-pradesh,2019,2,ashoknagar district,137874,294579713.27
madhya-pradesh,2019,2,sagar district,758405,1228020791.02
madhya-pradesh,2019,2,niwari district,63955,126884358.23
madhya-pradesh,2019,2,rewa district,718741,1390495018.41
madhya-pradesh,2019,2,shajapur district,339228,612106800.28
madhya-pradesh,2019,2,ujjain district,869522,1520840061.86
madhya-pradesh,2019,2,bhind district,302340,626308252.58
madhya-pradesh,2019,2,tikamgarh district,157005,307990547.12
madhya-pradesh,2019,2,seoni district,329624,648666931.88
madhya-pradesh,2019,2,harda district,142930,326718386.4
madhya-pradesh,2019,2,burhanpur district,105876,207175425.2
madhya-pradesh,2019,2,damoh district,196650,365700982.5
madhya-pradesh,2019,2,bhopal district,12031142,17309015090.75
madhya-pradesh,2019,2,jhabua district,77960,161135239.29
madhya-pradesh,2019,2,dhar district,688408,1123223534.06
madhya-pradesh,2019,2,guna district,350879,721667755.44
madhya-pradesh,2019,2,east nimar district,258938,458126334.58
madhya-pradesh,2019,2,chhindwara district,645533,1108779630.85
madhya-pradesh,2019,2,umaria district,138398,247440808.28
madhya-pradesh,2019,2,mandla district,146979,272824616.43
madhya-pradesh,2019,2,indore district,8459734,14340814113.22
madhya-pradesh,2019,2,shahdol district,283233,548392883.68
madhya-pradesh,2019,2,ratlam district,436200,837756959.16
madhya-pradesh,2019,2,panna district,144870,264866666.58
madhya-pradesh,2019,2,chhatarpur district,298946,588325833.1
madhya-pradesh,2019,3,morena district,420577,810520758.25
madhya-pradesh,2019,3,alirajpur district,43708,73365800.6
madhya-pradesh,2019,3,sehore district,1227719,1645829157.0
madhya-pradesh,2019,3,rajgarh district,630750,1064320990.85
madhya-pradesh,2019,3,khargone district,501626,879202941.53
madhya-pradesh,2019,3,satna district,725235,1059489130.45
madhya-pradesh,2019,3,narsinghpur district,453436,650967602.93
madhya-pradesh,2019,3,jabalpur district,2424190,3585214329.0
madhya-pradesh,2019,3,hoshangabad district,790986,1383313404.85
madhya-pradesh,2019,3,vidisha district,727266,854570416.61
madhya-pradesh,2019,3,balaghat district,567601,887611890.15
madhya-pradesh,2019,3,singrauli district,642493,1173251043.36
madhya-pradesh,2019,3,betul district,563154,847202003.68
madhya-pradesh,2019,3,sidhi district,273664,512669032.73
madhya-pradesh,2019,3,datia district,185547,310956418.37
madhya-pradesh,2019,3,dewas district,992605,1490521770.5
madhya-pradesh,2019,3,sheopur district,103886,192951569.02
madhya-pradesh,2019,3,neemuch district,327456,519709448.03
madhya-pradesh,2019,3,raisen district,773784,949746911.34
madhya-pradesh,2019,3,mandsaur district,494027,761949946.9
madhya-pradesh,2019,3,barwani district,171739,319751040.83
madhya-pradesh,2019,3,katni district,402094,593226091.96
madhya-pradesh,2019,3,dindori district,141683,264100608.85
madhya-pradesh,2019,3,shivpuri district,480685,623887050.26
madhya-pradesh,2019,3,gwalior district,1945426,2938882604.96
madhya-pradesh,2019,3,anuppur district,268378,433772254.13
madhya-pradesh,2019,3,agar malwa district,186478,369483216.79
madhya-pradesh,2019,3,ashoknagar district,165758,310769625.97
madhya-pradesh,2019,3,sagar district,935229,1347968051.42
madhya-pradesh,2019,3,niwari district,78935,130837866.16
madhya-pradesh,2019,3,rewa district,935300,1453796034.84
madhya-pradesh,2019,3,shajapur district,433966,673322001.2
madhya-pradesh,2019,3,ujjain district,1287391,1861274343.62
madhya-pradesh,2019,3,bhind district,380363,630475529.72
madhya-pradesh,2019,3,tikamgarh district,186786,324341358.11
madhya-pradesh,2019,3,seoni district,410048,692944134.23
madhya-pradesh,2019,3,harda district,168509,293038210.54
madhya-pradesh,2019,3,burhanpur district,161877,260769325.38
madhya-pradesh,2019,3,damoh district,237834,397137186.74
madhya-pradesh,2019,3,bhopal district,15339970,19449113922.05
madhya-pradesh,2019,3,jhabua district,102684,188820321.13
madhya-pradesh,2019,3,dhar district,895526,1358217450.08
madhya-pradesh,2019,3,guna district,504290,805281720.19
madhya-pradesh,2019,3,east nimar district,355840,531815119.26
madhya-pradesh,2019,3,chhindwara district,855072,1250371332.8
madhya-pradesh,2019,3,umaria district,165477,284003592.0
madhya-pradesh,2019,3,mandla district,206390,305989954.03
madhya-pradesh,2019,3,indore district,11739888,17332954157.4
madhya-pradesh,2019,3,shahdol district,388129,640132896.58
madhya-pradesh,2019,3,ratlam district,684393,1045629823.54
madhya-pradesh,2019,3,panna district,161511,268994052.99
madhya-pradesh,2019,3,chhatarpur district,363052,641856047.36
madhya-pradesh,2019,4,morena district,552247,1176653200.35
madhya-pradesh,2019,4,alirajpur district,59374,111375197.38
madhya-pradesh,2019,4,sehore district,1629869,2294177801.24
madhya-pradesh,2019,4,rajgarh district,796105,1515871630.89
madhya-pradesh,2019,4,khargone district,689426,1235838033.23
madhya-pradesh,2019,4,satna district,983069,1510243338.34
madhya-pradesh,2019,4,narsinghpur district,583854,932750800.23
